.tabfm_row_id,round_tier,position,height_inches,weight_lbs,bmi_proxy,weight_position_pct,height_position_pct,sophomore_feature_coverage,school_drafts_prior_5y,school_position_drafts_prior_5y,so_defensive_tot_pct,so_rushing_yds_pct,so_rush_yds_share_pct,so_defensive_solo_pct,so_receiving_yds_pct,so_rec_yds_share_pct,so_defensive_tfl_pct,so_defensive_pd_pct,so_defensive_sacks_pct,so_rush_share_pct,so_defensive_qb_hur_pct,so_receiving_td_pct,so_interceptions_int_pct,so_rushing_td_pct,so_passing_yds_pct,so_passing_td_pct,so_rec_td_share_pct,stars,recruit_rank,recruit_rating,recruit_rank_pct,recruit_rating_pct,years_since_recruit,blue_chip,power_conference,has_recruiting,has_sophomore_stats,has_junior_stats,junior_feature_coverage,transfer_or_school_mismatch
236,R4_5,WR,71,176,24.544336441182306,0.2795031055900621,0.278816199376947,0.8536585365853658,0,0,0.8356164383561644,0.9691780821917808,0.9553264604810997,0.8801369863013698,0.9246575342465754,0.9041095890410958,0,0,0,0.9518900343642611,0,0.9315068493150684,0,0,0,0,0.8724137931034482,5,8,0.9962,1,1,4,1,0,1,1,0,0,0
237,R4_5,WR,74,210,26.95945945945946,0.9239130434782609,0.6744548286604362,0,17,2,,,,,,,,,,,,,,,,,,3,923,0.8633,0.734375,0.734375,0,0,,1,0,0,0,0
238,R6_7,WR,71,175,24.404879984130133,0.2127329192546584,0.278816199376947,0.8536585365853658,0,0,0,0.9657534246575342,0.9621993127147767,0,0.7328767123287672,0.702054794520548,0,0,0,0.979381443298969,0,0.9315068493150684,0,0,0,0,0.9137931034482759,,,,,,,,0,0,1,0,0,0
239,R2_3,IDL,75,260,32.49422222222222,0.4269230769230769,0.5115830115830116,0.8536585365853658,0,0,0,0.9895287958115183,0.9895287958115183,0,1,1,0,0,0,0.9842931937172775,0,1,0,0,0,0,1,,,,,,,,0,0,1,0,0,0
240,R4_5,SAF,72,208,28.20679012345679,0.9162011173184358,0.329608938547486,0.8048780487804879,14,3,0.9294117647058824,0,0,0.9647058823529412,0,0,1,0.9764705882352941,0,0,0,0,0,0,0,0,0,3,889,0.863,0.7021276595744681,0.6808510638297872,3,0,1,1,1,0,0,0
241,R2_3,WR,72,180,24.40972222222222,0.3090062111801242,0.3878504672897196,0,15,3,,,,,,,,,,,,,,,,,,4,53,0.9742,0.9895833333333334,0.9895833333333334,1,1,,1,0,0,0,1
242,R1,IDL,76,275,33.4703947368421,0.6019230769230769,0.7567567567567568,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
243,R4_5,EDGE,75,265,33.11911111111111,0.8648648648648649,0.40540540540540543,0.8048780487804879,2,0,0.34210526315789475,0,0,0.3157894736842105,0,0,0,0,0,0,0.8421052631578947,0,0,0,0,0,0,2,2227,0.7833,0.2727272727272727,0.09090909090909091,8,0,0,1,1,0,0,1
244,R4_5,ILB,72,218,29.562885802469136,0.4341216216216216,0.16216216216216217,0.8048780487804879,0,0,0,0.0038022813688212928,0.0038022813688212928,0,0.0038022813688212928,0.0038022813688212928,0,0,0,0,0,0,0.844106463878327,0,0,0,0,,,,,,,,0,0,1,0,0,0
245,R1,IDL,71,300,41.83693711565166,0.7893700787401575,0.011857707509881422,0.8048780487804879,0,0,0.8617886178861789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040650406504065045,0,0,,,,,,,,0,0,1,0,0,0
246,R2_3,WR,74,204,26.18918918918919,0.8323170731707317,0.6707317073170732,0.8536585365853658,18,0,0.8834355828220859,0.950920245398773,0.9478527607361963,0.9202453987730062,1,0.9325153374233128,0,0,0,0.9386503067484663,0,1,0,0.9754601226993865,0,0,0.9325153374233128,3,461,0.8848,0.8160919540229885,0.7969348659003831,3,0,1,1,1,0,0,0
247,R1,QB,76,230,27.99342105263158,0.9540636042402827,0.7915194346289752,0.9512195121951219,16,1,0,0.9803921568627451,0.9281045751633987,0,0.013071895424836602,0.013071895424836602,0,0,0,0.954248366013072,0,0,0,0.9934640522875817,1,1,0,4,56,0.9724,0.9712230215827338,0.9712230215827338,2,1,1,1,1,0,0,0
248,R2_3,IDL,78,315,36.39792899408284,0.9291338582677166,0.9525691699604744,0.8048780487804879,40,4,0.991869918699187,0,0,0.983739837398374,0,0,0.991869918699187,0.9959349593495935,0.991869918699187,0,0.9959349593495935,0,0,0,0.0040650406504065045,0,0,5,20,0.9897,0.9918367346938776,0.9918367346938776,2,1,1,1,1,0,0,0
249,R1,CB,72,196,26.579475308641975,0.7964169381107492,0.4253246753246753,0.8048780487804879,46,6,0.9971751412429378,0,0,0.9971751412429378,0,0,1,1,0.9858757062146892,0,0.9943502824858758,0,1,0,0,0,0,4,51,0.9745,0.986013986013986,0.993006993006993,2,1,1,1,1,0,0,1
250,R2_3,RB,72,207,28.071180555555557,0.6730769230769231,0.7228915662650602,0.8536585365853658,16,2,0.9607142857142857,0.9928571428571429,0.9464285714285714,0.975,0.9892857142857143,0.95,0,0,0,0.9428571428571428,0,0.85,0,0.975,0,0,0.8714285714285714,4,354,0.8956,0.868421052631579,0.8552631578947368,2,1,1,1,1,0,0,0
251,R2_3,IDL,76,248,30.18421052631579,0.17913385826771652,0.6699604743083004,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
252,R4_5,IDL,78,245,28.309500328731097,0.13582677165354332,0.9525691699604744,0.8048780487804879,2,0,1,0,0,1,0,0,1,0.9552845528455285,1,0,0,0,0,0,0.0040650406504065045,0,0,,,,,,,,1,0,1,0,0,0
253,R4_5,CB,75,212,26.49528888888889,0.9755700325732899,0.9431818181818182,0.8048780487804879,6,1,1,0,0,1,0,0,0.9971751412429378,0.9887005649717514,1,0,0.9745762711864406,0,0.903954802259887,0,0,0,0,3,923,0.8596,0.6013986013986015,0.5244755244755245,2,0,1,1,1,0,0,1
254,R6_7,CB,70,190,27.259183673469387,0.5651465798045603,0.08441558441558442,0.8048780487804879,0,0,0.632768361581921,0,0,0.7768361581920904,0,0,0.9096045197740112,0,0,0,0,0,0.7062146892655368,0,0,0,0,,,,,,,,0,0,1,0,0,0
255,R6_7,WR,78,230,26.576265614727152,0.9939024390243902,0.9969512195121951,0.8292682926829268,1,0,0,0.03680981595092025,0.03680981595092025,0,0.6441717791411042,0.6196319018404908,0,0,0,0,0,0.6042944785276073,0,0,0,0,0.6717791411042945,2,3339,0.7597,0.03448275862068961,0.011494252873563218,5,0,0,1,1,0,0,1
256,R6_7,QB,72,195,26.44386574074074,0.27208480565371024,0.1166077738515901,0.926829268292683,2,0,0,1,0.9411764705882353,0,0.013071895424836602,0.013071895424836602,0,0,0,0.9215686274509803,0,0,0,0.9607843137254902,0.8627450980392157,0.8954248366013072,0,2,3597,0.77,0.007194244604316502,0.014388489208633094,3,0,0,1,1,0,0,0
257,R4_5,IDL,75,320,39.99288888888889,0.9547244094488189,0.41304347826086957,0.8048780487804879,14,1,0.9959349593495935,0,0,0.9959349593495935,0,0,0.9227642276422764,0,0,0,0.9796747967479674,0,0,0,0.0040650406504065045,0,0,,,,,,,,1,0,1,0,0,0
258,R6_7,RB,66,158,25.499081726354454,0.009615384615384616,0.0024096385542168677,0.8292682926829268,1,0,0,0.0035714285714285713,0.0035714285714285713,0,0.02142857142857143,0.02142857142857143,0,0,0,0.11785714285714285,0,0,0,0,0,0,0,4,281,0.9057,0.8881578947368421,0.8881578947368421,2,1,0,1,1,0,0,1
259,R4_5,WR,74,210,26.95945945945946,0.9100609756097561,0.6707317073170732,0.8292682926829268,18,4,0,0.03680981595092025,0.03680981595092025,0,0.9938650306748467,0.9877300613496932,0,0,0,0,0,0.9785276073619632,0,0,0,0,0.9938650306748467,3,923,0.8633,0.6360153256704981,0.6091954022988506,1,0,1,1,1,0,0,0
260,R6_7,WR,71,175,24.404879984130133,0.17835365853658536,0.25609756097560976,0.9512195121951219,0,0,0,0.9662576687116564,0.941717791411043,0,0.9662576687116564,0.9447852760736196,0,0,0,0.9447852760736196,0,0.9447852760736196,0,0,0.9938650306748467,0,0.9570552147239264,,,,,,,,0,0,1,0,0,0
261,R4_5,SAF,72,208,28.20679012345679,0.937799043062201,0.31100478468899523,0.8536585365853658,16,3,0.9831932773109243,1,1,1,0.9915966386554622,0.9915966386554622,1,0.9495798319327731,0.9915966386554622,1,0,0.9915966386554622,0.7478991596638656,1,0,0,1,3,889,0.863,0.7108433734939759,0.6265060240963856,4,0,1,1,1,0,0,0
262,R2_3,WR,72,180,24.40972222222222,0.28810975609756095,0.38414634146341464,0,16,4,,,,,,,,,,,,,,,,,,4,53,0.9742,0.9885057471264368,0.9923371647509579,2,1,,1,0,0,0,1
263,R4_5,EDGE,75,265,33.11911111111111,0.8545454545454545,0.3181818181818182,0.8048780487804879,1,0,0.8421052631578947,0.017543859649122806,0.017543859649122806,0.9122807017543859,0,0,0.7894736842105263,0.9473684210526315,0.8070175438596491,0,0,0,0,0,0,0,0,2,2227,0.7833,0.10344827586206895,0.017241379310344827,9,0,0,1,1,0,0,1
264,R1,TE,77,250,29.64243548659133,0.7321428571428571,0.6642857142857143,0.8048780487804879,1,0,1,0.009615384615384616,0.009615384615384616,1,0,0,1,1,1,0,1,0,0,0,0,0,0,4,247,0.911,0.9558823529411765,0.9485294117647058,1,1,1,1,1,0,0,1
265,R1,RB,71,205,28.5885736956953,0.5745192307692307,0.5108433734939759,0,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
